 Number of tacts (im units) = 1
 Number of massive (im units) = 100
 Command Line curl 192.168.222.7:9000 > /dev/null 2>&1
cycle , cPeriod , count , procDur , procTime , lI , spb
0,44,3,9805812.0,1.6666666E7,1.6996721944087854,0.23036516968005027
0,44,4,9457751.0,1.6666666E7,1.7622229640006382,0.24606085635132982
0,44,5,9580473.0,1.6666666E7,1.7396495976764403,0.24046178097199233
0,45,0,9975749.0,2.5E7,2.5060774885174038,0.3989944953553527
0,45,1,9715045.0,2.5E7,2.573328275885495,0.41049519208349067
0,45,2,1.14651E7,2.5E7,2.180530479455042,0.3385621616201409
0,45,3,1.0248267E7,2.5E7,2.439436833564153,0.38728957703336486
0,46,0,9641494.0,5.0E7,5.185918281959207,0.7148256690137792
0,46,1,1.0743605E7,5.0E7,4.653931338689388,0.6678199716777662
0,47,0,1.1829431E7,1.0E8,8.453491972690825,0.9270361445946592
0,48,0,1.0044427E7,5.0E7,4.977884751414889,0.6970448375510077
0,48,1,9969747.0,5.0E7,5.015172401064942,0.7002858668767267
0,49,0,1.0097694E7,2.5E7,2.475812794485553,0.3937178029508203
0,49,1,9357939.0,2.5E7,2.671528420948245,0.42675979876797493
0,49,2,1.0676523E7,2.5E7,2.341586301083227,0.3695101686923203
0,49,3,1.0278584E7,2.5E7,2.432241639509878,0.3860067192407582
0,50,0,1.1238934E7,1.6666666E7,1.4829401080209208,0.17112361139165264
0,50,1,1.1466872E7,1.6666666E7,1.4534622868381195,0.1624037675611511
0,50,2,1.0339548E7,1.6666666E7,1.6119337131565132,0.20734717853466778
0,50,3,9543161.0,1.6666666E7,1.74645130685734,0.2421564814950139
0,50,4,1.0102313E7,1.6666666E7,1.6497871329070877,0.21742791211229773
0,50,5,1.1467297E7,1.6666666E7,1.4534084187407024,0.16238767147719615
0,51,0,1.0442956E7,1.25E7,1.1969790928928552,0.07808656484203148
0,51,1,1.1665573E7,1.25E7,1.0715290196203822,0.03000393729136734
0,51,2,1.0326283E7,1.25E7,1.210503334065123,0.0829659899480046
0,51,3,9278153.0,1.25E7,1.3472509022000392,0.12944848309780316
0,51,4,1.0660454E7,1.25E7,1.1725579417161782,0.06913431249233767
0,51,5,1.094132E7,1.25E7,1.142458131194408,0.05784029300935314
